source,target,value
3,66,0.0001357251114076956
3,67,0.00018096681521026083
3,68,9.048340760513041e-05
3,69,0.00022620851901282603
3,70,9.048340760513041e-05
3,71,0.0004297961861243694
3,72,0.0030990567104757167
3,73,0.00018096681521026083
3,75,0.00018096681521026083
3,76,0.00036193363042052166
3,77,0.0013346302621756736
3,79,0.00011310425950641301
3,81,0.006243355124753998
3,83,0.000339312778519239
3,84,0.0007691089646436085
3,85,0.003641957156106499
3,86,0.00015834596330897822
3,87,9.048340760513041e-05
3,88,0.00020358766711154342
3,89,0.0006333838532359129
3,90,0.00045241703802565206
3,91,9.048340760513041e-05
3,92,0.0030990567104757167
3,94,0.00011310425950641301
3,96,0.00015834596330897822
3,97,0.00015834596330897822
3,98,9.048340760513041e-05
3,99,0.000339312778519239
3,100,9.048340760513041e-05
3,106,0.0039360282308231725
3,107,0.0001357251114076956
3,108,0.00018096681521026083
3,109,0.00011310425950641301
3,110,0.00031669192661795643
3,113,0.0004297961861243694
3,114,0.00029407107471667384
3,117,0.0001357251114076956
3,118,0.00029407107471667384
3,119,0.0007691089646436085
3,120,0.00029407107471667384
3,122,0.0001357251114076956
3,125,0.00011310425950641301
4,4,0.9421763765799797
4,8,0.00018160685747493826
4,12,0.0002905709719599012
4,14,0.00025424960046491353
4,16,0.00047217782943483944
4,17,0.0005811419439198024
4,18,0.0001452854859799506
4,19,0.0002905709719599012
4,22,0.0001452854859799506
4,23,0.00025424960046491353
4,24,0.00047217782943483944
4,25,0.0006537846869097777
4,26,0.0002179282289699259
4,27,0.0015254976027894813
4,28,0.000835391544384716
4,29,0.00018160685747493826
4,30,0.0006537846869097777
4,31,0.0004358564579398518
4,32,0.00018160685747493826
4,33,0.0005084992009298271
4,34,0.0002179282289699259
4,35,0.0006537846869097777
4,36,0.0008717129158797036
4,37,0.0010896411448496296
4,38,0.000726427429899753
4,41,0.006828417841057678
4,42,0.0002905709719599012
4,43,0.0010896411448496296
4,46,0.0013802121168095308
4,47,0.0002905709719599012
4,49,0.0028330669766090367
4,50,0.00047217782943483944
4,51,0.0005811419439198024
4,52,0.002687781490629086
4,53,0.0025424960046491357
4,54,0.00025424960046491353
4,55,0.0001452854859799506
4,57,0.00047217782943483944
4,59,0.0025424960046491357
4,60,0.0001452854859799506
4,61,0.0009080342873746913
4,63,0.0006537846869097777
4,64,0.004721778294348395
4,69,0.000726427429899753
4,71,0.00032689234345488884
4,72,0.0018523899462443703
4,77,0.003632137149498765
4,79,0.0006537846869097777
4,80,0.00039953508644486414
