source,target,value
13,77,0.0004750969989706232
13,78,0.0008710111647794759
13,83,0.0015044738300736401
13,84,0.0007918283316177053
13,92,0.0019003879958824927
13,93,0.0038007759917649854
13,94,0.00031673133264708213
13,96,0.0012669253305883285
13,97,0.0004750969989706232
13,99,0.0015044738300736401
13,100,0.00039591416580885263
13,108,0.00039591416580885263
13,111,0.00039591416580885263
14,14,0.9111223330387578
14,16,0.0005049867440979674
14,17,0.00031561671506122964
14,22,0.0015780835753061483
14,23,0.0006312334301224593
14,28,0.0003787400580734756
14,30,0.0002524933720489837
14,31,0.0007574801161469512
14,32,0.00031561671506122964
14,33,0.0012624668602449186
14,34,0.0003787400580734756
14,35,0.0018937002903673778
14,37,0.0002524933720489837
14,38,0.000883726802171443
14,39,0.0004418634010857215
14,40,0.0021461936624163616
14,41,0.0011362201742204268
14,44,0.002398687034465345
14,45,0.0011362201742204268
14,46,0.0004418634010857215
14,47,0.0012624668602449186
14,48,0.004355510667844969
14,49,0.0013255902032571645
14,51,0.0009468501451836889
14,52,0.0033455371796490344
14,53,0.002083070319404116
14,55,0.0010099734881959348
14,56,0.0015780835753061483
14,57,0.0005681100871102134
14,58,0.0011993435172326726
14,59,0.0010730968312081808
14,61,0.00031561671506122964
14,62,0.001641206918318394
14,63,0.0005681100871102134
14,65,0.0011362201742204268
14,67,0.002777427092538821
14,68,0.0011362201742204268
14,69,0.0002524933720489837
14,73,0.013382148718596137
14,74,0.0002524933720489837
14,75,0.000883726802171443
14,78,0.0005049867440979674
14,83,0.002714303749526575
14,84,0.002588057063502083
14,86,0.00031561671506122964
14,92,0.004986744097967428
14,93,0.002777427092538821
14,94,0.0007574801161469512
14,96,0.00031561671506122964
14,97,0.0006943567731347053
14,98,0.0002524933720489837
14,99,0.002588057063502083
14,100,0.0005681100871102134
14,103,0.0009468501451836889
14,104,0.0005049867440979674
14,105,0.0004418634010857215
14,106,0.0005681100871102134
14,107,0.0006312334301224593
14,108,0.0003787400580734756
14,109,0.00031561671506122964
14,115,0.0002524933720489837
14,116,0.0002524933720489837
14,117,0.0002524933720489837
14,119,0.00031561671506122964
14,120,0.00031561671506122964
14,121,0.0005681100871102134
14,122,0.00031561671506122964
14,123,0.0005681100871102134
14,125,0.0006943567731347053
14,128,0.00031561671506122964
14,130,0.0002524933720489837
15,15,0.9527719247257139
15,21,0.00029063430938022235
15,28,0.00029063430938022235
15,30,0.0005086100414153891
15,31,0.0005812686187604447
15,32,0.0007265857734505559
15,33,0.00029063430938022235
15,34,0.0010898786601758338
15,36,0.0004359514640703335
15,37,0.0013078543922110004
15,38,0.0010898786601758338
